Date,Open,High,Low,Close,Adj Close,Volume
2022-03-23,490.790009,497.200012,475.450012,484.109985,483.358429,37900
2022-03-24,485.109985,486.609985,470.000000,479.390015,478.645752,37200
2022-03-25,478.390015,486.619995,475.000000,485.000000,484.247040,34500
2022-03-28,485.000000,490.470001,480.010010,483.700012,482.949066,51900
2022-03-29,488.290009,497.890015,487.690002,494.459991,493.692352,33200
2022-03-30,495.239990,495.239990,485.000000,491.679993,490.916656,36900
2022-03-31,489.000000,507.230011,488.299988,496.850006,496.078644,48100
2022-04-01,502.000000,514.109985,497.089996,513.599976,512.802612,37000
2022-04-04,517.609985,519.030029,503.450012,505.450012,504.665283,46600
2022-04-05,505.950012,516.260010,497.390015,498.399994,497.626221,32200
2022-04-06,491.269989,499.980011,488.880005,495.130005,494.361328,35600
2022-04-07,498.929993,501.010010,485.559998,492.299988,491.535675,52100
2022-04-08,495.359985,495.790009,487.070007,488.140015,487.382202,33500
2022-04-11,482.450012,490.279999,480.160004,485.220001,484.466705,40200
2022-04-12,487.299988,494.980011,482.850006,488.980011,488.220856,29200
2022-04-13,489.309998,495.130005,488.549988,494.250000,493.482666,32700
2022-04-14,497.700012,503.500000,492.600006,492.700012,491.935089,17300
2022-04-18,495.000000,495.000000,470.010010,475.089996,474.352417,40500
2022-04-19,480.100006,495.619995,472.940002,490.880005,490.117889,35000
2022-04-20,491.459991,508.179993,491.459991,493.089996,492.324493,27100
2022-04-21,499.500000,504.940002,485.130005,487.690002,486.932892,30900
2022-04-22,491.250000,491.250000,474.799988,474.799988,474.062866,24600
2022-04-25,478.380005,489.000000,470.079987,485.140015,484.386841,40900
2022-04-26,485.410004,499.959991,470.790009,473.450012,472.714996,36900
2022-04-27,476.760010,478.850006,461.589996,462.000000,461.526459,35600
2022-04-28,463.820007,464.089996,448.750000,461.000000,460.527496,34700
2022-04-29,460.489990,462.500000,440.089996,441.500000,441.047485,33600
2022-05-02,443.769989,453.160004,435.230011,448.790009,448.329987,36400
2022-05-03,450.320007,452.049988,441.019989,449.529999,449.069244,25500
2022-05-04,464.720001,497.540009,458.399994,496.010010,495.501587,53400
2022-05-05,498.510010,498.510010,462.690002,469.730011,469.248535,35900
2022-05-06,467.100006,484.149994,462.000000,483.649994,483.154266,35800
2022-05-09,479.250000,500.329987,467.970001,497.140015,496.630432,45900
2022-05-10,498.000000,503.190002,473.850006,502.609985,502.094818,45900
2022-05-11,503.279999,518.000000,491.000000,498.000000,497.489532,35700
2022-05-12,498.250000,516.229980,498.250000,514.010010,513.483154,28800
2022-05-13,519.219971,536.559998,512.789978,530.799988,530.255920,42500
2022-05-16,526.010010,550.000000,522.989990,529.690002,529.147034,35400
2022-05-17,538.250000,541.280029,520.000000,525.489990,524.951355,28700
2022-05-18,514.200012,514.200012,485.000000,488.859985,488.358917,43300
2022-05-19,480.250000,508.290009,477.109985,492.049988,491.545624,38900
2022-05-20,495.589996,509.019989,489.589996,508.410004,507.888885,32700
2022-05-23,515.539978,544.780029,515.539978,543.250000,542.693176,47700
2022-05-24,537.039978,569.330017,535.669983,564.200012,563.621704,59300
2022-05-25,556.450012,587.969971,548.010010,582.510010,581.912964,47200
2022-05-26,582.000000,583.349976,550.109985,557.530029,556.958557,52500
2022-05-27,566.849976,572.700012,560.539978,565.320007,564.740540,27200
2022-05-31,559.760010,577.390015,551.650024,564.969971,564.390869,47100
2022-06-01,562.799988,577.340027,546.000000,573.789978,573.201843,54200
2022-06-02,580.000000,603.369995,574.710022,602.280029,601.662720,40600
2022-06-03,601.200012,614.650024,599.039978,603.000000,602.381897,48500
2022-06-06,614.500000,644.460022,611.070007,635.770020,635.118347,82600
2022-06-07,628.919983,656.109985,625.340027,634.979980,634.329163,62600
2022-06-08,632.049988,647.549988,621.500000,632.119995,631.472107,46700
2022-06-09,634.190002,634.190002,588.549988,589.500000,588.895752,69800
2022-06-10,581.679993,599.140015,575.000000,582.349976,581.753052,43700
2022-06-13,568.780029,576.609985,550.010010,551.979980,551.414185,54100
2022-06-14,552.760010,569.919983,552.760010,569.919983,569.335815,47800
2022-06-15,576.260010,585.390015,547.679993,551.000000,550.435242,51100
2022-06-16,541.299988,545.799988,528.270020,533.599976,533.053040,51800
2022-06-17,539.460022,539.599976,492.779999,496.160004,495.651459,134100
2022-06-21,507.929993,523.109985,489.880005,516.299988,515.770752,42300
2022-06-22,505.299988,514.159973,496.970001,505.570007,505.051819,28900
2022-06-23,510.579987,524.989990,507.950012,521.429993,520.895508,32100
2022-06-24,528.799988,552.770020,527.770020,551.820007,551.254395,76800
2022-06-27,555.010010,568.080017,540.559998,562.900024,562.323059,34200
2022-06-28,560.150024,578.729980,541.099976,544.000000,543.442444,35700
2022-06-29,547.520020,559.000000,547.520020,551.820007,551.254395,22200
2022-06-30,542.500000,567.130005,542.500000,563.900024,563.322021,39400
2022-07-01,558.239990,580.080017,558.239990,575.059998,574.470581,35400
2022-07-05,578.599976,584.590027,560.950012,582.190002,581.593262,39000
2022-07-06,584.020020,585.400024,566.450012,582.549988,581.952881,26700
2022-07-07,584.159973,591.750000,571.659973,577.000000,576.408569,24700
2022-07-08,578.500000,592.960022,576.809998,583.729980,583.131653,26200
2022-07-11,584.729980,591.789978,567.859985,573.000000,572.412659,20900
2022-07-12,567.219971,597.489990,558.039978,569.359985,568.776428,44500
2022-07-13,564.989990,590.750000,558.010010,579.280029,578.686279,27600
2022-07-14,537.989990,544.000000,483.779999,514.320007,513.792786,216800
2022-07-15,525.130005,526.770020,487.859985,501.000000,500.486481,138600
2022-07-18,513.000000,514.979980,490.000000,495.489990,494.982117,125900
2022-07-19,497.380005,513.510010,492.670013,506.029999,505.511292,989600
2022-07-20,510.989990,510.989990,487.959991,500.250000,499.737244,111600
2022-07-21,499.890015,504.600006,493.040009,501.119995,500.606354,57900
2022-07-22,505.000000,508.309998,492.510010,496.869995,496.360687,63000
2022-07-25,501.839996,506.000000,486.980011,494.109985,493.603516,52700
2022-07-26,499.450012,507.989990,486.269989,501.700012,501.185760,86700
2022-07-27,501.700012,514.979980,495.070007,507.170013,506.650177,45900
2022-07-28,506.890015,514.070007,499.649994,506.790009,506.520233,46900
2022-07-29,503.869995,516.750000,498.000000,513.000000,512.726929,54600
2022-08-01,514.119995,530.030029,510.170013,520.950012,520.672668,40800
2022-08-02,529.429993,529.429993,507.000000,512.789978,512.517029,42100
2022-08-03,517.349976,521.809998,490.399994,507.480011,507.209869,93800
2022-08-04,500.549988,507.899994,497.239990,501.350006,501.083130,37900
2022-08-05,498.100006,504.279999,494.000000,499.739990,499.473969,40900
2022-08-08,499.019989,509.750000,496.179993,498.130005,497.864838,35600
2022-08-09,493.540009,506.459991,493.540009,497.589996,497.325104,32200
2022-08-10,504.410004,509.700012,496.149994,499.230011,498.964264,39600
2022-08-11,508.070007,508.070007,498.519989,499.690002,499.424011,27400
2022-08-12,502.130005,504.480011,497.119995,503.299988,503.032074,32600
2022-08-15,499.880005,509.420013,499.880005,506.790009,506.520233,34900
2022-08-16,507.000000,522.590027,505.760010,517.599976,517.324463,44600
2022-08-17,514.840027,525.549988,510.989990,520.090027,519.813171,36600
2022-08-18,525.599976,535.159973,525.150024,534.200012,533.915649,25700
2022-08-19,532.900024,532.900024,517.530029,527.179993,526.899353,33800
2022-08-22,516.099976,526.530029,513.580017,520.099976,519.823120,26600
2022-08-23,523.950012,524.640015,507.399994,514.880005,514.605896,28800
2022-08-24,509.730011,521.840027,508.000000,509.549988,509.278748,17700
2022-08-25,507.089996,512.700012,501.380005,507.369995,507.099915,22100
2022-08-26,503.829987,504.709991,492.410004,494.390015,494.126831,29800
2022-08-29,491.779999,497.309998,485.989990,495.700012,495.436127,35600
2022-08-30,496.570007,497.320007,484.750000,488.470001,488.209961,49900
2022-08-31,486.910004,491.600006,472.019989,474.329987,474.077484,49900
2022-09-01,476.890015,478.269989,468.559998,474.350006,474.097504,32400
2022-09-02,480.579987,480.579987,461.000000,465.540009,465.292175,28200
2022-09-06,465.320007,465.320007,450.760010,451.829987,451.589478,31600
2022-09-07,450.000000,461.200012,445.029999,457.690002,457.446350,48300
2022-09-08,456.359985,456.359985,450.000000,456.100006,455.857208,36600
2022-09-09,457.820007,462.369995,451.609985,459.440002,459.195435,27500
2022-09-12,463.200012,471.170013,463.200012,465.540009,465.292175,52700
2022-09-13,460.820007,461.000000,431.869995,434.690002,434.458618,67900
2022-09-14,438.619995,446.540009,435.000000,442.950012,442.714203,49000
2022-09-15,442.329987,442.399994,426.589996,430.250000,430.020966,44600
2022-09-16,425.769989,434.470001,420.209991,432.399994,432.169800,70900
2022-09-19,428.970001,437.850006,425.500000,435.679993,435.448059,37400
2022-09-20,435.000000,435.000000,425.299988,431.359985,431.130371,25100
2022-09-21,431.450012,438.989990,426.670013,427.959991,427.732178,31600
2022-09-22,427.989990,430.989990,421.730011,421.829987,421.605438,25100
2022-09-23,420.000000,420.000000,406.750000,413.519989,413.299866,43900
2022-09-26,410.649994,418.420013,410.649994,413.609985,413.389801,30800
2022-09-27,417.980011,424.390015,405.029999,409.750000,409.531891,43100
2022-09-28,413.799988,423.230011,407.390015,423.000000,422.774811,41300
2022-09-29,422.100006,422.100006,410.070007,418.940002,418.716980,34900
2022-09-30,418.000000,425.880005,410.059998,411.730011,411.510834,40300
2022-10-03,416.100006,433.440002,412.709991,429.000000,428.771637,31600
2022-10-04,435.690002,439.929993,432.399994,439.929993,439.695801,38200
2022-10-05,438.619995,444.519989,430.220001,440.940002,440.705292,44800
2022-10-06,437.250000,444.239990,434.260010,439.720001,439.485931,32000
2022-10-07,439.720001,443.709991,432.220001,439.399994,439.166077,38600
2022-10-10,441.829987,454.320007,436.299988,448.190002,447.951416,31200
2022-10-11,448.190002,450.489990,440.059998,443.829987,443.593719,34700
2022-10-12,446.329987,449.440002,440.420013,440.420013,440.185577,28000
2022-10-13,430.959991,458.660004,430.959991,457.000000,456.756714,31200
2022-10-14,457.350006,457.350006,431.170013,433.339996,433.109314,45700
2022-10-17,438.549988,446.220001,432.910004,441.019989,440.785217,39300
2022-10-18,443.899994,448.100006,442.269989,444.690002,444.453278,34800
2022-10-19,443.709991,446.929993,436.179993,441.540009,441.304962,35400
2022-10-20,444.320007,444.320007,430.000000,430.779999,430.550690,32800
2022-10-21,433.410004,445.200012,429.070007,444.359985,444.123444,32500
2022-10-24,448.489990,454.809998,444.700012,452.660004,452.419037,31900
2022-10-25,456.630005,469.679993,455.170013,469.649994,469.399994,42300
2022-10-26,467.950012,478.809998,459.660004,468.769989,468.769989,40400
2022-10-27,472.489990,485.100006,468.779999,480.579987,480.579987,36000
2022-10-28,485.059998,500.649994,482.890015,492.049988,492.049988,42600
2022-10-31,489.160004,496.579987,479.890015,487.010010,487.010010,40500
2022-11-01,491.279999,491.279999,469.100006,476.000000,476.000000,40800
2022-11-02,486.829987,489.540009,457.600006,457.600006,457.600006,66700
2022-11-03,450.850006,490.010010,450.850006,485.440002,485.440002,76100
2022-11-04,491.000000,496.130005,485.000000,491.640015,491.640015,38900
